RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
67089,mp2000_ev,131547,,131547,131177,20880,ch0020170446,blockwise,evo,说得没错。,そういうことだね。,そういうことだね。
67090,mp2000_ev,131552,,131552,131207,20881,ch1800170447,blockwise,evo,啊，我不能再在这儿偷懒了。,おっと、あんまりサボってるわけにはいかねえな。,おっと、あんまりサボってるわけにはいかねえな。
67091,mp2000_ev,131554,,131554,131219,20882,ch1800170448,blockwise,evo,那么我就去继续工作了。如果找到了就通知我一声！,じゃ、俺っちは仕事に戻るぜ。見っけたら教えてくれよな！,じゃ、俺っちは仕事に戻るぜ。見っけたら教えてくれよな！
67092,mp2000_ev,131557,,131557,131237,20883,ch0020170449,blockwise,evo,如果有什么新的发现，我们会再与您联络的。,では、何か分かりましたらまた連絡に伺います。,では、何か分かりましたらまた連絡に伺います。
67093,mp2000_ev,131561,,131561,131261,20884,ch1800170434,blockwise,evo,哦，拜托了。,おう、頼んだぜ。,おう、頼んだぜ。
67094,mp2000_ev,133059,,133059,131888,21012,ch0010170451,blockwise,evo,…………咦？,…………あれ？,…………あれ？
67095,mp2000_ev,133078,,133078,131948,21013,ch0010170452,blockwise,evo,刚才那里好像有什么东西在发光……,今、足元で何か光ったような……,今、足元で何か光ったような……
67096,mp2000_ev,133138,,133138,132194,21014,ch0020170453,blockwise,evo,…………嗯？,…………ん？,…………ん？
67097,mp2000_ev,133159,,133159,132266,21015,ch0020170454,blockwise,evo,好像有什么东西在发光……,何か光ったような……,何か光ったような……
67098,mp2000_ev,133207,,133207,132476,21016,ch0060170455,blockwise,evo,啊…………,あっ…………,あっ…………
67099,mp2000_ev,133209,,133209,132488,21017,ch0060170456,blockwise,evo,刚才好像有什么东西在发光？,今、何か光りませんでしたか？,今、何か光りませんでしたか？
67100,mp2000_ev,133236,,133236,132632,21018,ch0010170457,blockwise,evo,啊，果然，水里好像有东西。,あ、やっぱり水の中に何かあるみたい。,あ、やっぱり水の中に何かあるみたい。
67101,mp2000_ev,133238,,133238,132644,21019,ch0020170458,blockwise,evo,真好奇，是什么呢？,なんだろう、気になるね。,なんだろう、気になるね。
67102,mp2000_ev,133240,,133240,132656,21020,ch0020170459,blockwise,evo,有可能是哈古先生想找的东西，最好调查一下……,ハーグさんのこともあるし、できれば調べてみたいけど……,ハーグさんのこともあるし、できれば調べてみたいけど……
67103,mp2000_ev,133260,,133260,132770,21025,ch0060170460,blockwise,evo,可是，该怎么做呢？,でも、どうしましょう。,でも、どうしましょう。
67104,mp2000_ev,133263,,133263,132788,21026,ch0060170461,blockwise,evo,总不能跳下去确认吧……,さすがに飛び込んで確かめるわけには……,さすがに飛び込んで確かめるわけには……
67105,mp2000_ev,133268,,133268,132818,21027,ch0010170462,blockwise,evo,嗯～是啊。,う～ん、そうよね。,う〜ん、そうよね。
67106,mp2000_ev,133270,,133270,132830,21031,ch0010170463,blockwise,evo,如果有什么带钩的工具就好了……,何か引っ掛ける道具でもあるといいんだけど……,何か引っ掛ける道具でもあるといいんだけど……
67107,mp2000_ev,133286,,133286,132902,21029,ch0010170468,blockwise,evo,可是，该怎么做呢？,でも、どうしよう。,でも、どうしよう。
67108,mp2000_ev,133288,,133288,132914,21030,ch0010170469,blockwise,evo,总不能跳下去确认吧……,さすがに飛び込んで確かめるわけいかないわね。,さすがに飛び込んで確かめるわけいかないわね。
67109,mp2000_ev,133291,,133291,132932,21031,ch0010170463,blockwise,evo,如果有什么带钩的工具就好了……,何か引っ掛ける道具でもあるといいんだけど……,何か引っ掛ける道具でもあるといいんだけど……
67110,mp2000_ev,134386,,134386,133534,21032,ch0010170474,blockwise,evo,唔～掉进水里的到底是什么呢？,う～ん、何が落ちてるんだろう。,う〜ん、何が落ちてるんだろう。
67111,mp2000_ev,134388,,134388,133546,21033,ch0020170475,blockwise,evo,如果可以的话最好调查一下，可是不知道该从何做起啊。,できれば調べてみたいけどちょっと手の出しようがないね。,できれば調べてみたいけどちょっと手の出しようがないね。
67112,mp2000_ev,134391,,134391,133564,21034,ch0010170476,blockwise,evo,如果有什么带钩的工具，就可以把它捞出来了吧……,何か引っ掛ける道具でもあれば拾えると思うんだけどなぁ……,何か引っ掛ける道具でもあれば拾えると思うんだけどなぁ……
67113,mp2000_ev,134395,,134395,133588,21035,ch0010170494,blockwise,evo,啊，对了！,あっ、そうだ！,あっ、そうだ！
67114,mp2000_ev,134425,,134425,133720,21036,ch0010170495,blockwise,evo,锵锵锵～,じゃ～ん。,じゃ〜ん。
67115,mp2000_ev,134427,,134427,133732,21037,ch0020170496,blockwise,evo,原来如此，用钓钩把它钩上来啊。,なるほどね。釣針でひっかけるのか。,なるほどね。釣針でひっかけるのか。
67116,mp2000_ev,134429,,134429,133744,21038,ch0020170497,blockwise,evo,但难度相当高吧？,でも相当難しくない？,でも相当難しくない？
67117,mp2000_ev,134431,,134431,133756,21039,ch0010170498,blockwise,evo,嘿嘿嘿，现在就让你识一下艾丝蒂尔姐姐华丽的技术吧。,ふふん、そこでこのエステルお姉さんの華麗な技を見てなさい。,ふふん、そこでこのエステルお姉さんの華麗な技を見てなさい。
67118,mp2000_ev,134434,,134434,133774,21040,ch0020170499,blockwise,evo,好好好，随你高兴吧。,はいはい。お好きにどうぞ。,はいはい。お好きにどうぞ。
67119,mp2000_ev,134443,,134443,133822,21043,ch0060170500,blockwise,evo,艾丝蒂尔，加油！,エステルさん、がんばって。,エステルさん、がんばって。
67120,mp2000_ev,134446,,134446,133840,21095,ch0010170221,blockwise,evo,嗯！,おうっ！,おうっ！
67121,mp2000_ev,134499,,134499,134116,21046,ch0010170504,blockwise,evo,你看你看！钓到了哦！,見て見て！　釣れたわよ！,見て見て！　釣れたわよ！
67122,mp2000_ev,134507,,134507,134140,21047,ch0020170505,blockwise,evo,艾丝蒂尔，你好厉害。,エステル、すごいよ。,エステル、すごいよ。
67123,mp2000_ev,134509,,134509,134152,21048,ch0020170506,blockwise,evo,真没想到会这么顺利。,まさか上手くいくとは思わなかった。,まさか上手くいくとは思わなかった。
67124,mp2000_ev,134511,,134511,134164,21049,ch0010170507,blockwise,evo,唔，你好像不是在称赞我吧？,むう、それってほめてないでしょ。,むう、それってほめてないでしょ。
67125,mp2000_ev,134514,,134514,134182,21050,ch0010170508,blockwise,evo,总之，太好了。这个应该就是哈古先生所说的仓库钥匙。,でも、良かった。これがハーグさんの言ってた倉庫の鍵みたいね。,でも、良かった。これがハーグさんの言ってた倉庫の鍵みたいね。
67126,mp2000_ev,134517,,134517,134200,21051,ch0020170509,blockwise,evo,竟然掉到这里了。,こんなところに落ちてるなんてね。,こんなところに落ちてるなんてね。
67127,mp2000_ev,134522,,134522,134224,21053,ch0060170510,blockwise,evo,呵呵，这样一来，哈古先生就可以放心了。,ふふ、これでハーグさんも安心ですね。,ふふ、これでハーグさんも安心ですね。
67128,mp2000_ev,134529,,134529,134248,21054,ch0010170512,blockwise,evo,我们把它交给哈古先生吧。,ハーグさんに届けに行きましょ。,ハーグさんに届けに行きましょ。
67129,mp2000_ev,134541,,134541,134296,21055,ch0020170513,blockwise,evo,嗯，好的。,うん、そうだね。,うん、そうだね。
67130,mp2000_ev,135577,,135577,134858,20885,ch0010170549,blockwise,evo,哈古先生，打扰一下可以吗？,ハーグさん、ちょっといい？,ハーグさん、ちょっといい？
67131,mp2000_ev,135579,,135579,134870,20886,ch0010170550,blockwise,evo,是关于钥匙的事情……,例の鍵の件なんだけど……,例の鍵の件なんだけど……
67132,mp2000_ev,135583,,135583,134894,20905,ch1800170551,blockwise,evo,哦，这么说……,あっと、さては……,あっと、さては……
67133,mp2000_ev,135591,,135591,135158,20900,ch0020170552,blockwise,evo,您正在工作啊，打扰了。,お仕事中、失礼します。,お仕事中、失礼します。
67134,mp2000_ev,135597,,135597,135248,20904,ch1800170553,blockwise,evo,哦，怎么了？,お、なんだい？,お、なんだい？
67135,mp2000_ev,135599,,135599,135260,20905,ch1800170551,blockwise,evo,哦，这么说……,あっと、さては……,あっと、さては……
67136,mp2000_ev,135606,,135606,135218,20903,ch0060170555,blockwise,evo,对不起，哈古先生。打扰一下。,すみません、ハーグさん。ちょっと失礼します。,すみません、ハーグさん。ちょっと失礼します。
67137,mp2000_ev,135612,,135612,135248,20904,ch1800170553,blockwise,evo,哦，怎么了？,お、なんだい？,お、なんだい？
67138,mp2000_ev,135614,,135614,135260,20905,ch1800170551,blockwise,evo,哦，这么说……,あっと、さては……,あっと、さては……
67139,mp2000_ev,135626,,135626,135050,20894,ch0010170558,blockwise,evo,哟～哈古先生。,やっほ～、ハーグさん。,やっほ〜、ハーグさん。
67140,mp2000_ev,135631,,135631,135080,20895,ch1800170559,blockwise,evo,喂、喂！你太大声了！,こ、こら！声が大きいぜ！,こ、こら！声が大きいぜ！
67141,mp2000_ev,135633,,135633,135092,20896,ch1800170560,blockwise,evo,会被我的同事听到的！,仲間にバレちまうだろ！,仲間にバレちまうだろ！
67142,mp2000_ev,135636,,135636,135110,20897,ch0010170561,blockwise,evo,啊……对、对不起。,あ゛……ご、ごめん。,あ゛……ご、ごめん。
67143,mp2000_ev,135638,,135638,135122,20898,ch0010170562,blockwise,evo,可是，钥匙那件事……,で、鍵の件なんだけど……,で、鍵の件なんだけど……
67144,mp2000_ev,135641,,135641,135260,20905,ch1800170551,blockwise,evo,哦，这么说……,あっと、さては……,あっと、さては……
67145,mp2000_ev,135649,,135649,135158,20900,ch0020170552,blockwise,evo,您正在工作啊，打扰了。,お仕事中、失礼します。,お仕事中、失礼します。
67146,mp2000_ev,135654,,135654,135248,20904,ch1800170553,blockwise,evo,哦，怎么了？,お、なんだい？,お、なんだい？
67147,mp2000_ev,135656,,135656,135260,20905,ch1800170551,blockwise,evo,哦，这么说……,あっと、さては……,あっと、さては……
67148,mp2000_ev,135663,,135663,135218,20903,ch0060170555,blockwise,evo,对不起，哈古先生。打扰一下。,すみません、ハーグさん。ちょっと失礼します。,すみません、ハーグさん。ちょっと失礼します。
67149,mp2000_ev,135668,,135668,135248,20904,ch1800170553,blockwise,evo,哦，怎么了？,お、なんだい？,お、なんだい？
67150,mp2000_ev,135670,,135670,135260,20905,ch1800170551,blockwise,evo,哦，这么说……,あっと、さては……,あっと、さては……
67151,mp2000_ev,135676,,135676,135278,20906,ch0010170570,blockwise,evo,嗯，已经找到了。,うん、見つかったわよ。,うん、見つかったわよ。
67152,mp2000_ev,135680,,135680,135302,20907,ch0010170571,blockwise,evo,是这把钥匙吗？,この鍵でしょ？,この鍵でしょ？
67153,mp2000_ev,135695,,135695,135392,20909,ch1800170572,blockwise,evo,哦，没错，就是它。,おお、これだこれだ。間違いねえよ。,おお、これだこれだ。間違いねえよ。
67154,mp2000_ev,135697,,135697,135404,20910,ch1800170573,blockwise,evo,哎呀～辛苦你们了。真是帮了我大忙啊！,いやぁ、すまなかったな。まじで助かったぜ！,いやぁ、すまなかったな。まじで助かったぜ！
67155,mp2000_ev,135699,,135699,135416,20911,ch1800170574,blockwise,evo,……可是这钥匙怎么会被钓鱼线缠住的呢？,……ところでなんで釣り糸が絡まってるんだ？,……ところでなんで釣り糸が絡まってるんだ？
67156,mp2000_ev,135702,,135702,135434,20912,ch0010170575,blockwise,evo,啊哈哈，这个的原因嘛……,あはは、ちょっと事情が……,あはは、ちょっと事情が……
67157,mp2000_ev,135705,,135705,135452,20913,ch1800170576,blockwise,evo,嗯……算了。,ふーん……ま、いいさ。,ふーん……ま、いいさ。
67158,mp2000_ev,135707,,135707,135464,20914,ch1800170577,blockwise,evo,好了，那就这样吧。谢谢了哦。,おう、そんじゃあな。ありがとさんよ。,おう、そんじゃあな。ありがとさんよ。
67159,mp2000_ev,139002,,139002,136215,18660,ch1730160001,blockwise,evo,…………唔，该怎么办呢？,…………ふむ、さてどうしたもんかの。,…………ふむ、さてどうしたもんかの。
67160,mp2000_ev,139004,,139004,136227,18661,ch1730160002,blockwise,evo,如果去叫人帮忙，灯塔就没人看守了。,知らせに行こうにも灯台を離れるわけにはいかん。,知らせに行こうにも灯台を離れるわけにはいかん。
67161,mp2000_ev,139006,,139006,136239,18662,ch1730160003,blockwise,evo,不过，一直在这里干等着也不是办法……,かと言ってこのままではのう……,かと言ってこのままではのう……
67162,mp2000_ev,139031,,139031,136347,18663,ch1730160004,blockwise,evo,……嗯？你们是……？,……なんじゃ、おまえらは？,……なんじゃ、おまえらは？
67163,mp2000_ev,139033,,139033,136359,18664,ch1730160005,blockwise,evo,来巴伦诺灯塔有什么事吗？,このバレンヌ灯台に何か用か？,このバレンヌ灯台に何か用か？
67164,mp2000_ev,139050,,139050,136425,18665,ch0010160052,blockwise,evo,请问，您是看守灯塔的弗科特爷爷吗？,えーと、おじいさんが灯台守のフォクトさん？,えーと、おじいさんが灯台守のフォクトさん？
67165,mp2000_ev,139053,,139053,136443,18666,ch1730160053,blockwise,evo,嗯？正是……,うん？いかにもそうじゃが……,うん？いかにもそうじゃが……
67166,mp2000_ev,139060,,139060,136461,18619,ch0010160006,blockwise,evo,哦，没什么事。,ううん、別に。そういうわけじゃないけど。,ううん、別に。そういうわけじゃないけど。
67167,mp2000_ev,139062,,139062,136473,18620,ch0010160007,blockwise,evo,老爷爷，您在这里做什么呢？,おじいさんこそここで何してるの？,おじいさんこそここで何してるの？
67168,mp2000_ev,139069,,139069,136515,18621,ch1730160008,blockwise,evo,我是这里的管理员，负责看守灯塔。,わしはここを管理している灯台守じゃよ。,わしはここを管理している灯台守じゃよ。
67169,mp2000_ev,139073,,139073,136539,18622,ch1730160009,blockwise,evo,管理这个大型灯塔是很不容易的…………,これだけ大きな灯台だとなにかと管理も大変…………,これだけ大きな灯台だとなにかと管理も大変…………
67170,mp2000_ev,139090,,139090,136611,18623,ch1730160010,vector_search (0.91),evo,…………哦？,…………おや？,…………うん？
67171,mp2000_ev,139093,,139093,136629,18630,ch1730160017,vector_search (0.92),evo,喂，年轻人。你那个徽章是…………,おい、若いの。その紋章は…………,おい、若いの。その胸の紋章は…………
67172,mp2000_ev,139100,,139100,136671,18631,ch0010160018,blockwise,evo,唔…………徽、徽章…………,ぐふっ…………も、紋章…………,ぐふっ…………も、紋章…………
67173,mp2000_ev,139102,,139102,136683,18632,ch0020160019,blockwise,evo,（真是的……）,（まったく……）,（まったく……）
67174,mp2000_ev,139113,,139113,136749,18633,ch0020160020,blockwise,evo,嗯，是的，我们是游击士。,ええ、そうですよ。僕たちは遊撃士なんです。,ええ、そうですよ。僕たちは遊撃士なんです。
67175,mp2000_ev,139116,,139116,137079,18634,ch0020160021,blockwise,evo,准确来说，只是准游击士。,厳密に言えばまだ準遊撃士ですけど。,厳密に言えばまだ準遊撃士ですけど。
67176,mp2000_ev,139133,136833,139133,136833,,,unmatched,evo,…………嗯？,…………うん？,
67177,mp2000_ev,139141,,139141,136881,20186,ch0010160011,normalized,evo,怎么了？,どしたの？,どしたの？
67178,mp2000_ev,139143,,139143,137001,31903,ch2060180564,vector_search (0.88),evo,喂，你。你那个徽章是…………,おい、おまえさん。その紋章は…………,あれ？　その紋章……
67179,mp2000_ev,139157,,139157,137049,18668,ch0010160013,exact,evo,啊……嗯，没错。,あ、うん、そうだよ。,あ、うん、そうだよ。
67180,mp2000_ev,139159,,139159,137067,18627,ch0010160014,context,evo,我们是游击士。,あたしたち遊撃士なんだ。,あたしたち遊撃士なんだ。
67181,mp2000_ev,139162,,139162,137079,18670,ch0020160015,exact,evo,准确来说，只是准游击士。,正確にはまだ準遊撃士ですけど。,正確にはまだ準遊撃士ですけど。
67182,mp2000_ev,139169,137001,139169,137001,,,unmatched,evo,喂，你。你那个徽章是…………,おい、おまえさん。その紋章は…………,
67183,mp2000_ev,139177,,139177,137049,18668,ch0010160013,blockwise,evo,啊……嗯，没错。,あ、うん、そうだよ。,あ、うん、そうだよ。
67184,mp2000_ev,139180,,139180,137067,18669,ch0010160014,blockwise,evo,我们是游击士。,あたしたち遊撃士なんだ。,あたしたち遊撃士なんだ。
67185,mp2000_ev,139182,,139182,137079,18670,ch0020160015,blockwise,evo,准确来说，只是准游击士。,正確にはまだ準遊撃士ですけど。,正確にはまだ準遊撃士ですけど。
67186,mp2000_ev,139203,,139203,137157,18671,ch1730160022,blockwise,evo,喂！为什么不早说！？,かーっ、なぜそれを先に言わん！,かーっ、なぜそれを先に言わん！
67187,mp2000_ev,139205,,139205,137169,18672,ch1730160023,blockwise,evo,面对一位遇到困难的老人，你们难道想假装没看见吗！？,老人がこんなに困っておるのに見て見ぬふりか！,老人がこんなに困っておるのに見て見ぬふりか！
67188,mp2000_ev,139220,,139220,137235,18673,ch0010160024,blockwise,evo,啊！？,ええっ！？,ええっ！？
67189,mp2000_ev,139222,,139222,137247,18674,ch0010160025,blockwise,evo,可、可您根本没提到什么困难啊。,困ってるなんて一言も言わなかったじゃない。,困ってるなんて一言も言わなかったじゃない。
67190,mp2000_ev,139237,,139237,137313,18675,ch1730160026,blockwise,evo,那是因为你们没有问我。,おまえさんが聞かなかったんじゃろうが。,おまえさんが聞かなかったんじゃろうが。
67191,mp2000_ev,139239,,139239,137325,18676,ch1730160027,blockwise,evo,为什么不主动问问“您有什么困难”？,『なにかお困りですか？』とどうしてそう言わんのだ？,『なにかお困りですか？』とどうしてそう言わんのだ？
67192,mp2000_ev,139241,,139241,137337,18677,ch1730160028,blockwise,evo,真是的…………年轻的游击士只有一身蛮力，一点都不懂关心他人。,まったく…………若い遊撃士は腕力ばかりで気配りというものを知らんわい。,まったく…………若い遊撃士は腕力ばかりで気配りというものを知らんわい。
67193,mp2000_ev,139254,,139254,137415,18678,ch1730160029,blockwise,evo,…………唔。在这方面，那个壮年游击士就完全不同了。,…………ううむ。その点、あの壮年の遊撃士はさすがに一味違ったのう。,…………ううむ。その点、あの壮年の遊撃士はさすがに一味違ったのう。
67194,mp2000_ev,139256,,139256,137427,18643,ch1730160030,blockwise,evo,那是……唔，大概是在七八年前……,あれはもう、そうじゃな７、８年ほど前になるか……,あれはもう、そうじゃな７、８年ほど前になるか……
67195,mp2000_ev,139265,,139265,137457,18680,ch0010160031,blockwise,evo,那个……老爷爷，您究竟遇到什么困难了？,もしもし？困ってるんでしょ？,もしもし？困ってるんでしょ？
67196,mp2000_ev,139272,,139272,137487,18681,ch0060160068,normalized,evo,（唉，  工房的人果然没说错。）,（はあ、本当に  工房の人が言ってた通りですね。）,（はあ、本当に工房の人が言ってた通りですね。）
67197,mp2000_ev,139305,,139305,137613,18682,ch1730160032,blockwise,evo,…………嗯？哦，对了对了。,…………うん？ああ、そうじゃそうじゃ。,…………うん？ああ、そうじゃそうじゃ。
67198,mp2000_ev,139308,,139308,137631,18683,ch1730160033,blockwise,evo,是这样的，我刚才去割草的时候，一不小心忘了关门……,実はのう、草刈りをするときにうっかり扉を閉め忘れてのう……,実はのう、草刈りをするときにうっかり扉を閉め忘れてのう……
67199,mp2000_ev,139310,,139310,137643,18684,ch1730160034,blockwise,evo,一群魔兽就趁机冲进了灯塔。,魔獣どもが灯台の中に入り込んでしまったのじゃ。,魔獣どもが灯台の中に入り込んでしまったのじゃ。
67200,mp2000_ev,139312,,139312,137655,18685,ch1730160035,blockwise,evo,这样一来，我就没法回去了。,このままでは中に戻ることすらできんわい。,このままでは中に戻ることすらできんわい。
67201,mp2000_ev,139326,,139326,137727,18686,ch0010160073,blockwise,evo,……也就是说，在把维修工具包交给您之前，我们要先去击退魔兽吧？,……ってことは、整備用カバンを渡す前にまず魔獣退治ってことか。,……ってことは、整備用カバンを渡す前にまず魔獣退治ってことか。
67202,mp2000_ev,139334,,139334,137751,18687,ch0020160074,blockwise,evo,也只有这个选择了。,そうするしかなさそうだね。,そうするしかなさそうだね。
67203,mp2000_ev,139348,,139348,137811,18749,ch1730160075,blockwise,evo,什么？维修工具包？,なに？整備用カバンじゃと？,なに？整備用カバンじゃと？
67204,mp2000_ev,139358,,139358,137847,18689,ch0020160076,blockwise,evo,嗯，我们受人所托，来给您送维修工具包。,ええ、依頼を受けて整備用カバンを届けに来たんです。,ええ、依頼を受けて整備用カバンを届けに来たんです。
67205,mp2000_ev,139361,,139361,137865,18690,ch0020160077,blockwise,evo,…………不过，现在似乎不是交给您的时候啊。,…………もっとも、今はそれどころじゃないですね。,…………もっとも、今はそれどころじゃないですね。
67206,mp2000_ev,139364,,139364,137883,18729,ch1730160078,blockwise,evo,唔……你说得没错。,む、むむう。おまえさんの言う通りじゃな。,む、むむう。おまえさんの言う通りじゃな。
67207,mp2000_ev,139366,,139366,137895,18692,ch1730160079,blockwise,evo,现在连灯塔都进不去，自然没法进行检查。,灯台の中に入れんのでは点検もヘチマもないわい。,灯台の中に入れんのでは点検もヘチマもないわい。
67208,mp2000_ev,139373,,139373,137937,18693,ch0010160080,blockwise,evo,您知道里面大概有多少魔兽吗？,中にどれくらい魔獣がいるか分かる？,中にどれくらい魔獣がいるか分かる？
67209,mp2000_ev,139381,,139381,137985,18694,ch1730160081,blockwise,evo,完全不知道，但肯定不止一只。你们一定要小心。,皆目わからんのじゃが１匹でないことだけは確かじゃ。十分注意してくれ。,皆目わからんのじゃが１匹でないことだけは確かじゃ。十分注意してくれ。
67210,mp2000_ev,139389,,139389,138033,18695,ch0010160082,blockwise,evo,知道了。总之，数目似乎不少啊。,了解。まあ、たくさんってことね。,了解。まあ、たくさんってことね。
67211,mp2000_ev,139391,,139391,138207,18696,ch0010160083,blockwise,evo,嗯……话说回来，魔兽为什么要跑到灯塔里面呢？,うーん、でも分からないわね。なんで魔獣は灯台の中なんかに？,うーん、でも分からないわね。なんで魔獣は灯台の中なんかに？
67212,mp2000_ev,139408,,139408,138099,18649,ch0010160036,blockwise,evo,也就是说，只要把里面的魔兽全部击退就行了吧？,つまり、中にいる魔獣を退治してくれってこと？,つまり、中にいる魔獣を退治してくれってこと？
67213,mp2000_ev,139416,,139416,138147,18650,ch1730160037,blockwise,evo,嗯，正是如此。,うむ、そういうことじゃ。,うむ、そういうことじゃ。
67214,mp2000_ev,139418,,139418,138159,18651,ch1730160038,blockwise,evo,但我不知道里面到底有多少只，你们一定要小心。,だが何匹いるのか分からんでな。十分注意してくれ。,だが何匹いるのか分からんでな。十分注意してくれ。
67215,mp2000_ev,139426,,139426,138207,18652,ch0010160039,blockwise,evo,嗯……话说回来，魔兽为什么要跑到灯塔里面呢？,うーん、でもなんで魔獣は灯台の中なんかに？,うーん、でもなんで魔獣は灯台の中なんかに？
67216,mp2000_ev,139435,,139435,138243,18697,ch0020160040,blockwise,evo,大概是被七耀石吸引过来的吧。,たぶん七耀石に引きつけられたんだと思うよ。,たぶんセプチウムに引きつけられたんだと思うよ。
67217,mp2000_ev,139444,,139444,138273,18698,ch0020160041,blockwise,evo,灯塔使用的是特大号的导力器。,灯台には特大のオーブメントが使われているからね。,灯台には特大のオーブメントが使われているからね。
67218,mp2000_ev,139460,,139460,138345,18699,ch1730160042,blockwise,evo,嗯，说得没错。,うむ、その通りじゃ。,うむ、その通りじゃ。
67219,mp2000_ev,139470,,139470,138381,18700,ch1730160043,blockwise,evo,以前也曾发生过这种事，当时那些魔兽都集中在灯塔的上层。,以前にやられたときも魔獣どもは灯台の上の方に集まっておったからの。,以前にやられたときも魔獣どもは灯台の上の方に集まっておったからの。
67220,mp2000_ev,139472,,139472,138393,18701,ch0010160088,blockwise,evo,啊，原来是这样。,あ、なるほど。,あ、なるほど。
67221,mp2000_ev,139475,,139475,138411,18702,ch1730160045,blockwise,evo,那么，你们可以马上行动吗？,では、直ぐに取り掛かってくれるかのう？,では、直ぐに取り掛かってくれるかのう？
67222,mp2000_ev,139482,,139482,138429,18703,ch1730160046,blockwise,evo,怎么样？现在可以帮我击退魔兽了吗？,どうじゃ、もう魔獣退治に取り掛かってくれるかのう？,どうじゃ、もう魔獣退治に取り掛かってくれるかのう？
67223,mp2000_ev,139504,,139504,138513,18709,ch0010160096,blockwise,evo,对不起，现在不太方便。,ごめん、今はちょっと無理なんだ。,ごめん、今はちょっと無理なんだ。
67224,mp2000_ev,139511,,139511,138555,18710,ch1730160097,blockwise,evo,定期检查的日子已经临近了。,そろそろ定期点検の時期なんじゃ。,そろそろ定期点検の時期なんじゃ。
67225,mp2000_ev,139513,,139513,138567,18711,ch1730160098,blockwise,evo,所以请你们尽快解决。,なるべく早いとこお願いするぞい。,なるべく早いとこお願いするぞい。
67226,mp2000_ev,139515,,139515,138579,18712,ch0010160099,blockwise,evo,嗯，明白了。,うん、分かったわ。,うん、分かったわ。
67227,mp2000_ev,139542,,139542,138675,24134,ch0010160091,exact,evo,嗯，没问题。,うん、大丈夫よ。,うん、大丈夫よ。
67228,mp2000_ev,139549,,139549,138717,18705,ch1730160092,normalized,evo,定期检修的时间也快到了，赶紧想办法处理一下吧。,定期点検の時期も近いんじゃ、早いとこなんとかしとくれ。,定期点検の時期も近いんじゃ早いとこなんとかしとくれ。
67229,mp2000_ev,139551,,139551,138729,18706,ch1730160093,normalized,evo,魔兽动作很敏捷的，可别看漏了。,魔獣はすばしっこいからの、見落とさんようにな。,魔獣はすばしっこいからの見落とさんようにな。
67230,mp2000_ev,139554,,139554,138747,18707,ch0020160094,normalized,evo,明白了。,了解しました。,了解しました。
67231,mp2000_ev,139581,,139581,138861,18708,ch0010160095,exact,evo,好，那我们这就进去吧。,よし、と。それじゃ行きますか。,よし、と。それじゃ行きますか。
67232,mp2000_ev,142987,,142987,140239,18778,ch1730160100,blockwise,evo,哦，怎么样了？,おう、首尾はどうじゃ？,おう、首尾はどうじゃ？
67233,mp2000_ev,142990,,142990,140257,18779,ch0010160101,blockwise,evo,嘿嘿，已经全部解决啦。,えへへっ、もうバッチリよ。,えへへっ、もうバッチリよ。
67234,mp2000_ev,142993,,142993,140275,18780,ch0020160102,blockwise,evo,魔兽已被击退，您可以回灯塔了。,魔獣は退治しましたからもう大丈夫ですよ。,魔獣は退治しましたからもう大丈夫ですよ。
67235,mp2000_ev,143002,,143002,140329,18781,ch1730160103,blockwise,evo,哦哦！解决了啊！,おお、やってくれたか！,おお、やってくれたか！
67236,mp2000_ev,143011,,143011,140623,18782,ch1730160104,blockwise,evo,哎呀，这下就可以放心了。,やれやれ、これでひと安心じゃ。,やれやれ、これでひと安心じゃ。
67237,mp2000_ev,143018,,143018,140407,18747,ch0010160105,blockwise,evo,呼，是啊。,ふう、ほんとにそうよね。,ふう、ほんとにそうよね。
67238,mp2000_ev,143020,,143020,140419,18748,ch0010160106,blockwise,evo,总算可以把维修工具包交给您了。,これでやっと整備用カバンを渡せるわ。,これでやっと整備用カバンを渡せるわ。
67239,mp2000_ev,143023,,143023,140437,18749,ch1730160075,blockwise,evo,什么？维修工具包？,なに？整備用カバンじゃと？,なに？整備用カバンじゃと？
67240,mp2000_ev,143025,,143025,140449,18750,ch0020160108,blockwise,evo,嗯，其实我们是受人之托，来给您送维修工具包的。,ええ、実は依頼を受けて整備用カバンを持って来たんです。,ええ、実は依頼を受けて整備用カバンを持って来たんです。
67241,mp2000_ev,143028,,143028,140467,18751,ch1730160109,blockwise,evo,哦哦，原来如此，已经快到定期检查的日子了啊。,おお、そうじゃったのか。もう定期検査の時期じゃからな。,おお、そうじゃったのか。もう定期検査の時期じゃからな。
67242,mp2000_ev,143042,,143042,140527,18752,ch1730160110,blockwise,evo,哎呀，这下总算可以收下维修工具包了。,やれやれ、これでようやく整備用カバンを受け取れるわい。,やれやれ、これでようやく整備用カバンを受け取れるわい。
