RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLinenoOldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
69315,mp2010_07,7136,,23164,ch0010160339,blockwise,evo,"{'text': '这也是老爷爷所说的关怀他人嘛。', 'filebase': 'mp2010_07', 'lineno': 7136, 'lineno_corr': 6556}",ま、これも気配りってやつね。,ま、これも気配りってやつね。
69316,mp2010_07,7139,,23165,ch0060160340,blockwise,evo,"{'text': '呵呵，是啊。', 'filebase': 'mp2010_07', 'lineno': 7139, 'lineno_corr': 6574}",ふふ、そうですね。,ふふ、そうですね。
69317,mp2010_07,7149,,23166,ch1760160341,blockwise,evo,"{'text': '哦，帮我向他老人家问声好哦。', 'filebase': 'mp2010_07', 'lineno': 7149, 'lineno_corr': 6616}",おう、それじゃじいさんに宜しくな。,おう、それじゃじいさんに宜しくな。
69318,mp2010_07,7170,,23168,ch1760160342,blockwise,evo,"{'text': '如果有下酒菜就更好了，不凑巧的是，我这里的已经卖完了。', 'filebase': 'mp2010_07', 'lineno': 7170, 'lineno_corr': 6742}",つまみもあるといいんだが生憎と切らしちまっててな。,つまみもあるといいんだが生憎と切らしちまっててな。
69319,mp2010_07,7172,,23205,ch1760160343,blockwise,evo,"{'text': '这个季节玛诺利亚特产的『辣鳀鱼』是最棒的。', 'filebase': 'mp2010_07', 'lineno': 7172, 'lineno_corr': 6754}",この季節はマノリア特産の『辛口アンチョビ』が一番なんだよ。,この季節はマノリア特産の『辛口アンチョビ』が一番なんだよ。
69320,mp2010_07,7174,,23206,ch1760160344,blockwise,evo,"{'text': '……算了，这次只送酒好了。', 'filebase': 'mp2010_07', 'lineno': 7174, 'lineno_corr': 6766}",……ま、今回は飲み物だけでよしとするか。,……ま、今回は飲み物だけでよしとするか。
69321,mp2010_07,7176,,23207,ch1760160345,blockwise,evo,"{'text': '那么，你们工作要努力哦。', 'filebase': 'mp2010_07', 'lineno': 7176, 'lineno_corr': 6778}",じゃあな、仕事がんばれよ。,じゃあな、仕事がんばれよ。
69322,mp2010_07,7186,,35249,ch0010160346,blockwise,evo,"{'text': '嗯，再见了。', 'filebase': 'mp2010_07', 'lineno': 7186, 'lineno_corr': 6832}",うん、じゃあね。,うん、じゃあね。
69323,mp2010_07,7194,,23173,ch0020160347,blockwise,evo,"{'text': '我们告辞了。', 'filebase': 'mp2010_07', 'lineno': 7194, 'lineno_corr': 6850}",はい、失礼します。,はい、失礼します。
69324,mp2010_07,7197,,23174,ch0010160348,vector_search (0.92),evo,"{'text': '大哥哥，再见啦。', 'filebase': 'mp2010_07', 'lineno': 7197, 'lineno_corr': 6898}",お兄さん、じゃあね。,おじさん、じゃあね。
69325,mp2010_07,7203,,23175,ch0060160349,exact,evo,"{'text': '我们告辞了。', 'filebase': 'mp2010_07', 'lineno': 7203, 'lineno_corr': 6880}",それでは失礼いたします。,それでは失礼いたします。
69326,mp2010_07,7206,6898,,,unmatched,evo,"{'text': '大哥哥，再见啦。', 'filebase': 'mp2010_07', 'lineno': 7206, 'lineno_corr': 6898}",お兄さん、じゃあね。,
69327,mp2010_07,8457,,23269,ch0010170144,blockwise,evo,"{'text': '红黑交织的圆舞曲……', 'filebase': 'mp2010_07', 'lineno': 8457, 'lineno_corr': 7468}",赤と黒の円舞…………か。,赤と黒の円舞…………か。
69328,mp2010_07,8459,,23270,ch0010170145,blockwise,evo,"{'text': '嗯……唯一能想到的就是这个轮盘了。', 'filebase': 'mp2010_07', 'lineno': 8459, 'lineno_corr': 7480}",うん、ルーレット以外考えられないわよね。,うん、ルーレット以外考えられないわよね。
69329,mp2010_07,8468,,23271,ch0020170146,blockwise,evo,"{'text': '应该不会有错。', 'filebase': 'mp2010_07', 'lineno': 8468, 'lineno_corr': 7534}",間違いなさそうだね。,間違いなさそうだね。
69330,mp2010_07,8470,,23272,ch0020170147,blockwise,evo,"{'text': '我们这就调查一下吧。', 'filebase': 'mp2010_07', 'lineno': 8470, 'lineno_corr': 7546}",じゃあ調べてみよう。,じゃあ調べてみよう。
69331,mp2010_07,8481,,23273,ch1780170148,blockwise,evo,"{'text': '哦，三位客人…………你们在找什么东西吗？', 'filebase': 'mp2010_07', 'lineno': 8481, 'lineno_corr': 7612}",おや、お客様…………何かお探し物ですかな？,おや、お客様…………何かお探し物ですかな？
69332,mp2010_07,8489,,23274,ch0020170149,blockwise,evo,"{'text': '不好意思，我们马上就离开。', 'filebase': 'mp2010_07', 'lineno': 8489, 'lineno_corr': 7660}",すみません、すぐ済みますから。,すみません、すぐ済みますから。
69333,mp2010_07,8527,,23275,ch0020170150,blockwise,evo,"{'text': '……果然有。', 'filebase': 'mp2010_07', 'lineno': 8527, 'lineno_corr': 7888}",……やっぱりあったよ。,……やっぱりあったよ。
69334,mp2010_07,8529,,23276,ch0020170151,blockwise,evo,"{'text': '轮盘台的侧边上贴着一张卡片。', 'filebase': 'mp2010_07', 'lineno': 8529, 'lineno_corr': 7900}",横にカードが貼り付けてある。,横にカードが貼り付けてある。
69335,mp2010_07,8533,,23277,ch0060170152,blockwise,evo,"{'text': '那…………这张卡片上写着什么呢？', 'filebase': 'mp2010_07', 'lineno': 8533, 'lineno_corr': 7924}",それで…………次はどのようなメッセージなのでしょう。,それで…………次はどのようなメッセージなのでしょう。
69336,mp2010_07,8539,,23278,ch0020170153,blockwise,evo,"{'text': '嗯，我看看。', 'filebase': 'mp2010_07', 'lineno': 8539, 'lineno_corr': 7960}",ああ、見てみよう。,ああ、見てみよう。
69337,mp2010_07,8559,8080,,,unmatched,evo,"{'text': '“啊，探寻者们。\u3000像女神爱德斯一样\u3000直视真相的人啊。', 'filebase': 'mp2010_07', 'lineno': 8559, 'lineno_corr': 8080}",『ああ、求める者よ。　女神のごとく　眼に真実だけを迎え入れる者よ。,
69338,mp2010_07,8561,8092,,,unmatched,evo,"{'text': '\u3000前往在陆地之港栖身的\u3000独眼狮子之处。', 'filebase': 'mp2010_07', 'lineno': 8561, 'lineno_corr': 8092}",　陸の港で身を休める　１つ目の獅子のもとへと向かうのだ。,
69339,mp2010_07,8563,8104,,,unmatched,evo,"{'text': '\u3000如此一来，寻求者啊，\u3000汝终将抵达苍蓝之光。\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000怪盗Ｂ”', 'filebase': 'mp2010_07', 'lineno': 8563, 'lineno_corr': 8104}",　さすれば求める者よ、　なんじはやがて蒼き光に至らん。　　　　　　　　　　　　　　　　　　　怪盗Ｂ』,
69340,mp2010_07,8584,,23280,ch0010170155,blockwise,evo,"{'text': '好，已经记录下来了。', 'filebase': 'mp2010_07', 'lineno': 8584, 'lineno_corr': 8230}",よし、メモしたわよ。,よし、メモしたわよ。
69341,mp2010_07,8586,,23281,ch0010170156,blockwise,evo,"{'text': '重要的部分应该就是“陆地之港”和“独眼狮子”了。', 'filebase': 'mp2010_07', 'lineno': 8586, 'lineno_corr': 8242}",大事な部分は『陸の港』と『１つ目の獅子』ってとこね。,大事な部分は『陸の港』と『１つ目の獅子』ってとこね。
69342,mp2010_07,8589,,23282,ch0060170157,blockwise,evo,"{'text': '这次是“独眼”啊……', 'filebase': 'mp2010_07', 'lineno': 8589, 'lineno_corr': 8260}",今度は『１つ目』ですか……,今度は『１つ目』ですか……
69343,mp2010_07,8591,,23283,ch0020170158,blockwise,evo,"{'text': '应该和前两次一样，只要前往卡片上指示的场所，就能发现新线索了。', 'filebase': 'mp2010_07', 'lineno': 8591, 'lineno_corr': 8272}",これまでと同じようにきっとその場所に行けば分かると思うよ。,これまでと同じようにきっとその場所に行けば分かると思うよ。
69344,mp2010_07,8593,,23284,ch0010170159,blockwise,evo,"{'text': '嗯……看来也只能继续去找了……', 'filebase': 'mp2010_07', 'lineno': 8593, 'lineno_corr': 8284}",うん、とにかく行動あるのみ……ね。,うん、とにかく行動あるのみ……ね。
69345,mp2010_07,8600,,23285,ch1780170160,blockwise,evo,"{'text': '？？？', 'filebase': 'mp2010_07', 'lineno': 8600, 'lineno_corr': 8326}",？？？,？？？
69346,mp2010_07,8610,,23286,ch0010170161,normalized,evo,"{'text': '打扰您了～', 'filebase': 'mp2010_07', 'lineno': 8610, 'lineno_corr': 8386}",お騒がせしました～。,お騒がせしました〜。
69347,mp2010_08,473,352,,,unmatched,evo,"{'text': '我每次来这里，都说只是想随便看看而已……', 'filebase': 'mp2010_08', 'lineno': 473, 'lineno_corr': 352}",最初はいつも見るだけって言うけど……,
69348,mp2010_08,475,364,,,unmatched,evo,"{'text': '结果总会买下不少东西。', 'filebase': 'mp2010_08', 'lineno': 475, 'lineno_corr': 364}",結局、買い物するんだよなぁ。,
69349,mp2010_08,483,388,,,unmatched,evo,"{'text': '说起来，这里的店长真是能说会道……', 'filebase': 'mp2010_08', 'lineno': 483, 'lineno_corr': 388}",それにしてもここの店長さんはよくしゃべるよ……,
69350,mp2010_08,485,400,,,unmatched,evo,"{'text': '自从我们来了之后，就一直讲个不停。', 'filebase': 'mp2010_08', 'lineno': 485, 'lineno_corr': 400}",僕らが来てからずっとしゃべってるんだ。,
69351,mp2010_08,631,560,,,unmatched,evo,"{'text': '难得来一次，光看可不行啊。', 'filebase': 'mp2010_08', 'lineno': 631, 'lineno_corr': 560}",せっかく来たんだもの。見るだけならタダじゃない。,
69352,mp2010_08,1508,685,,,unmatched,evo,"{'text': '没想到戴尔蒙市长竟然被逮捕了。', 'filebase': 'mp2010_08', 'lineno': 1508, 'lineno_corr': 685}",まさか、あのダルモア市長が逮捕とはのう。,
69353,mp2010_08,1510,697,,,unmatched,evo,"{'text': '卢安的市长可是由戴尔蒙家族代代相传的职位啊……', 'filebase': 'mp2010_08', 'lineno': 1510, 'lineno_corr': 697}",ルーアンの市長は代々のダルモア家当主が引き継いできたんじゃが……,
69354,mp2010_08,1512,709,,,unmatched,evo,"{'text': '戴尔蒙家族没有别的继承人，市长被逮捕之后，就算彻底完了。', 'filebase': 'mp2010_08', 'lineno': 1512, 'lineno_corr': 709}",跡取りがいないまま市長が逮捕されたということはそれも終わりということじゃな。,
69355,mp2010_08,1514,721,,,unmatched,evo,"{'text': '连我这个老家伙都很震惊啊。', 'filebase': 'mp2010_08', 'lineno': 1514, 'lineno_corr': 721}",わしら古い者には驚きじゃよ。,
69356,mp2010_08,1522,745,,,unmatched,evo,"{'text': '哎呀～活了这么久，什么事情都见得多了。', 'filebase': 'mp2010_08', 'lineno': 1522, 'lineno_corr': 745}",いやはや、長い間生きていると色々なことがあるわい。,
69357,mp2010_08,1524,1177,,,unmatched,evo,"{'text': '哇哈哈！', 'filebase': 'mp2010_08', 'lineno': 1524, 'lineno_corr': 1177}",わっはっはっ！,
69358,mp2010_08,1538,859,,,unmatched,evo,"{'text': '在这片广阔的大陆上……生活着很多国家的人们。', 'filebase': 'mp2010_08', 'lineno': 1538, 'lineno_corr': 859}",この大陸は広い……様々な国に多くの人が暮らしておる。,
69359,mp2010_08,1540,799,,,unmatched,evo,"{'text': '以你们的年龄来看，说不定今后有机会去大陆各国巡游。', 'filebase': 'mp2010_08', 'lineno': 1540, 'lineno_corr': 871}",お前さんたちの年齢ならこれから大陸諸国を巡る機会もあるかもしれんのう。,
69360,mp2010_08,1542,811,,,unmatched,evo,"{'text': '与那些地方的人们见面交流是很重要的。', 'filebase': 'mp2010_08', 'lineno': 1542, 'lineno_corr': 811}",その地に暮らす人に出会い言葉を交わすことは大切じゃぞ。,
69361,mp2010_08,1544,823,,,unmatched,evo,"{'text': '只有如此，你们才能成为像我这种胸怀宽广的人。', 'filebase': 'mp2010_08', 'lineno': 1544, 'lineno_corr': 823}",わしのような懐が広く立派な大人になりたいならな。,
69362,mp2010_08,1546,1177,,,unmatched,evo,"{'text': '哇哈哈！', 'filebase': 'mp2010_08', 'lineno': 1546, 'lineno_corr': 1177}",わっはっはっ！,
69363,mp2010_08,1554,859,,,unmatched,evo,"{'text': '在这片广阔的大陆上……生活着很多国家的人们。', 'filebase': 'mp2010_08', 'lineno': 1554, 'lineno_corr': 859}",この大陸は広い……様々な国に多くの人が暮らしておる。,
69364,mp2010_08,1556,871,,,unmatched,evo,"{'text': '以你们的年龄来看，说不定今后有机会去大陆各国巡游。', 'filebase': 'mp2010_08', 'lineno': 1556, 'lineno_corr': 871}",お前さんたちのような年齢ならこれから大陸諸国を巡る機会もあるかもしれんのう。,
69365,mp2010_08,1570,901,,,unmatched,evo,"{'text': '只要看到海，我体内的水手之血就会沸腾。直到如今也是如此。', 'filebase': 'mp2010_08', 'lineno': 1570, 'lineno_corr': 901}",今でも海を見ると船乗りとしての血がたぎるわい。,
69366,mp2010_08,1572,913,,,unmatched,evo,"{'text': '但是，现在的船都用导力器当动力装置了。', 'filebase': 'mp2010_08', 'lineno': 1572, 'lineno_corr': 913}",じゃが、今では船の動力にオーブメントが使われとるらしいの。,
69367,mp2010_08,1574,973,,,unmatched,evo,"{'text': '虽然方便了不少，但总觉得有些失落……', 'filebase': 'mp2010_08', 'lineno': 1574, 'lineno_corr': 973}",便利になって何よりだが少し寂しい気もするわい……,
69368,mp2010_08,1576,937,,,unmatched,evo,"{'text': '呼，我已经上年纪了。', 'filebase': 'mp2010_08', 'lineno': 1576, 'lineno_corr': 937}",むふ、わしも年をとったということかの。,
69369,mp2010_08,1584,961,,,unmatched,evo,"{'text': '现在的船都用导力器当动力装置了。', 'filebase': 'mp2010_08', 'lineno': 1584, 'lineno_corr': 961}",じゃが、今では船の動力までオーブメントが使われとるらしいの。,
69370,mp2010_08,1586,973,,,unmatched,evo,"{'text': '虽然方便了不少，但总觉得有些失落……', 'filebase': 'mp2010_08', 'lineno': 1586, 'lineno_corr': 973}",便利になって何よりだが少し寂しい気もするわい……,
69371,mp2010_08,1600,1003,,,unmatched,evo,"{'text': '以前的埃雷波尼亚帝国可没有现在这么大。', 'filebase': 'mp2010_08', 'lineno': 1600, 'lineno_corr': 1003}",昔はエレボニア帝国の版図は今ほどではなかった。,
69372,mp2010_08,1602,1015,,,unmatched,evo,"{'text': '经过多场侵略战争，吞并了好几个国家与民族之后，它才成为如今这个大国。', 'filebase': 'mp2010_08', 'lineno': 1602, 'lineno_corr': 1015}",侵略を繰り返しいくつもの国や民族を併合しながら今のような大国になったんじゃ。,
69373,mp2010_08,1604,1027,,,unmatched,evo,"{'text': '在帝国国内，皇家掌握着绝对的权力，直到现在都保持着森严的统治。', 'filebase': 'mp2010_08', 'lineno': 1604, 'lineno_corr': 1027}",国内で皇家は絶対的な権力を持ち今でも厳しい統制をしいておると聞く。,
69374,mp2010_08,1606,1039,,,unmatched,evo,"{'text': '通过那个国家的领土时，连见惯大场面的我都会不自禁地紧张起来。', 'filebase': 'mp2010_08', 'lineno': 1606, 'lineno_corr': 1039}",さしものわしもあの国の領内を通過するときは緊張したもんじゃて。,
69375,mp2010_08,1608,1177,,,unmatched,evo,"{'text': '哇哈哈！', 'filebase': 'mp2010_08', 'lineno': 1608, 'lineno_corr': 1177}",わっはっはっ！,
69376,mp2010_08,1616,1201,,,unmatched,evo,"{'text': '怎么？还想听我的冒险故事吗？', 'filebase': 'mp2010_08', 'lineno': 1616, 'lineno_corr': 1201}",何じゃ、もっとわしの冒険譚が聞きたいのか？,
69377,mp2010_08,1630,1105,,,unmatched,evo,"{'text': '那是我在共和国的海域航行时经历的事情。', 'filebase': 'mp2010_08', 'lineno': 1630, 'lineno_corr': 1105}",あれは共和国の沖を航行していた時のことじゃ。,
69378,mp2010_08,1632,1117,,,unmatched,evo,"{'text': '那个时候的共和国，政治动荡，治安非常不好……', 'filebase': 'mp2010_08', 'lineno': 1632, 'lineno_corr': 1117}",あの頃の共和国はまだ政情が落ち着いておらずとにかく治安が悪くてのう……,
69379,mp2010_08,1634,1129,,,unmatched,evo,"{'text': '突然，载满客人的客船被海盗袭击了。', 'filebase': 'mp2010_08', 'lineno': 1634, 'lineno_corr': 1129}",突如、乗っていた客船が海賊に襲われたんじゃよ。,
69380,mp2010_08,1636,1141,,,unmatched,evo,"{'text': '但是，我这个海上男儿恰好就在那艘船上，也算那些海盗倒霉。', 'filebase': 'mp2010_08', 'lineno': 1636, 'lineno_corr': 1141}",じゃが、海の男たるわしが乗り合わせていた事がヤツらには運の尽きじゃったな。,
69381,mp2010_08,1638,1153,,,unmatched,evo,"{'text': '我把他们一个一个的扔进了海里……', 'filebase': 'mp2010_08', 'lineno': 1638, 'lineno_corr': 1153}",迫り来るヤツらをわしはちぎっては投げ、ちぎっては投げ……,
69382,mp2010_08,1640,1165,,,unmatched,evo,"{'text': '最后终于把海盗都赶走了，一群异国风情的东方美女为我鼓掌喝彩。', 'filebase': 'mp2010_08', 'lineno': 1640, 'lineno_corr': 1165}",ついには海賊どもを追っ払いエキゾチックな東方美女たちの拍手喝采を浴びたものじゃ。,
69383,mp2010_08,1642,1177,,,unmatched,evo,"{'text': '哇哈哈！', 'filebase': 'mp2010_08', 'lineno': 1642, 'lineno_corr': 1177}",わっはっはっ！,
69384,mp2010_08,1650,1201,,,unmatched,evo,"{'text': '怎么？还想听我的冒险故事吗？', 'filebase': 'mp2010_08', 'lineno': 1650, 'lineno_corr': 1201}",何じゃ、もっとわしの冒険譚が聞きたいのか？,
69385,mp2010_08,1664,1231,,,unmatched,evo,"{'text': '这片大陆上除了利贝尔、埃雷波尼亚、卡尔瓦德之外，还有大大小小的很多国家。', 'filebase': 'mp2010_08', 'lineno': 1664, 'lineno_corr': 1231}",この大陸にはリベール、エレボニア、カルバードの他にも大小さまざまな国がある。,
69386,mp2010_08,1666,1291,,,unmatched,evo,"{'text': '在卡尔瓦德的东方，有着与利贝尔和埃雷波尼亚不同的文化圈。', 'filebase': 'mp2010_08', 'lineno': 1666, 'lineno_corr': 1291}",カルバードより東になるとリベールともエレボニアとも違う文化圏が広がっとる。,
69387,mp2010_08,1668,1303,,,unmatched,evo,"{'text': '所以，共和国是融合了多种东方文化和西方文化的国家。', 'filebase': 'mp2010_08', 'lineno': 1668, 'lineno_corr': 1303}",それだけに共和国は東と西の様々な文化が融合した場所ともいえるのじゃ。,
69388,mp2010_08,1670,1267,,,unmatched,evo,"{'text': '呵呵，我以前也是驾船来往于各国之间的人啊。', 'filebase': 'mp2010_08', 'lineno': 1670, 'lineno_corr': 1267}",むほ、わしも昔はこれらの国々を股にかけて船で行き来したものじゃ。,
69389,mp2010_08,1678,1291,,,unmatched,evo,"{'text': '在卡尔瓦德的东方，有着与利贝尔和埃雷波尼亚不同的文化圈。', 'filebase': 'mp2010_08', 'lineno': 1678, 'lineno_corr': 1291}",カルバードより東になるとリベールともエレボニアとも違う文化圏が広がっとる。,
69390,mp2010_08,1680,1303,,,unmatched,evo,"{'text': '所以，共和国是融合了多种东方文化和西方文化的国家。', 'filebase': 'mp2010_08', 'lineno': 1680, 'lineno_corr': 1303}",それだけに共和国は東と西の様々な文化が融合した場所ともいえるのじゃ。,
69391,mp2010_08,1694,1333,,,unmatched,evo,"{'text': '别看我现在老了，想当年，我也是个血气方刚的船员。', 'filebase': 'mp2010_08', 'lineno': 1694, 'lineno_corr': 1333}",こう見えても、わしゃ、若い頃は血気盛んな船乗りでの。,
69392,mp2010_08,1696,1345,,,unmatched,evo,"{'text': '为了寻求珍贵宝物，航海走遍了天涯海角。', 'filebase': 'mp2010_08', 'lineno': 1696, 'lineno_corr': 1345}",珍品を求めて大陸のスミからスミまで航海したものじゃて。,
69393,mp2010_08,1698,1393,,,unmatched,evo,"{'text': '说起我欧尼尔船长，在当年可是个小有名气的船长。', 'filebase': 'mp2010_08', 'lineno': 1698, 'lineno_corr': 1393}",昔はキャプテン・オニールと言えば少しは名の知れた船乗りだったんじゃ。,
69394,mp2010_08,1700,1405,,,unmatched,evo,"{'text': '给你们讲讲我的光辉冒险经历吧。', 'filebase': 'mp2010_08', 'lineno': 1700, 'lineno_corr': 1405}",そのうちに聞かせてやろう。わしの輝かしい数々の冒険譚をな。,
69395,mp2010_08,1708,1393,,,unmatched,evo,"{'text': '说起我欧尼尔船长，在当年可是个小有名气的船长。', 'filebase': 'mp2010_08', 'lineno': 1708, 'lineno_corr': 1393}",昔はキャプテン・オニールと言えば少しは名の知れた船乗りだったんじゃ。,
69396,mp2010_08,1710,1405,,,unmatched,evo,"{'text': '给你们讲讲我的光辉冒险经历吧。', 'filebase': 'mp2010_08', 'lineno': 1710, 'lineno_corr': 1405}",そのうちに聞かせてやろう。わしの輝かしい数々の冒険譚をな。,
69397,mp2010_08,1724,1435,,,unmatched,evo,"{'text': '咳咳！', 'filebase': 'mp2010_08', 'lineno': 1724, 'lineno_corr': 1435}",オッホン！,
69398,mp2010_08,1726,1483,,,unmatched,evo,"{'text': '我年轻的时候曾经只身单船出海，周游各个国家做买卖。', 'filebase': 'mp2010_08', 'lineno': 1726, 'lineno_corr': 1483}",わしの若い頃は身一つ、船一隻で海に出て諸国を巡り交易を行ったものじゃ。,
69399,mp2010_08,1728,1459,,,unmatched,evo,"{'text': '卢安原本就是个聚集了很多热血男儿的地方。', 'filebase': 'mp2010_08', 'lineno': 1728, 'lineno_corr': 1459}",ルーアンはもともとそういう熱い男たちが集まる街だったんじゃよ。,
69400,mp2010_08,1736,1483,,,unmatched,evo,"{'text': '我年轻的时候曾经只身单船出海，周游各个国家做买卖。', 'filebase': 'mp2010_08', 'lineno': 1736, 'lineno_corr': 1483}",わしの若い頃は身一つ、船一隻で海に出て諸国を巡り交易を行ったものじゃ。,
69401,mp2010_08,1839,1766,,,unmatched,evo,"{'text': '呼，还没有找到合适的地图。', 'filebase': 'mp2010_08', 'lineno': 1839, 'lineno_corr': 1766}",ふう、なかなかいい地図が見つからないよ。,
69402,mp2010_08,1841,1778,,,unmatched,evo,"{'text': '再去找欧尼尔爷爷商量一下吧。', 'filebase': 'mp2010_08', 'lineno': 1841, 'lineno_corr': 1778}",またオニールじいさんに相談してみようかなぁ。,
69403,mp2010_08,1848,1796,,,unmatched,evo,"{'text': '嗯～就没有好点的地图吗？', 'filebase': 'mp2010_08', 'lineno': 1848, 'lineno_corr': 1796}",う～ん、なんかいい地図ないかなあ。,
69404,mp2010_09,1896,1819,,,unmatched,evo,"{'text': '反射在水面上的夕阳透过彩色玻璃照射进来。', 'filebase': 'mp2010_09', 'lineno': 1896, 'lineno_corr': 1819}",水面に反射した夕日がステンドグラス越しに見えるの。,
69405,mp2010_09,1898,1831,,,unmatched,evo,"{'text': '好漂亮……', 'filebase': 'mp2010_09', 'lineno': 1898, 'lineno_corr': 1831}",ステキ……,
69406,mp2010_09,2041,1964,,,unmatched,evo,"{'text': '巡礼也平安无事地结束了……', 'filebase': 'mp2010_09', 'lineno': 2041, 'lineno_corr': 1964}",巡礼も無事済ませたし……,
69407,mp2010_09,2043,1976,,,unmatched,evo,"{'text': '自从出来旅游之后，这还是我第一次和妻子就想去的地方达成一致。', 'filebase': 'mp2010_09', 'lineno': 2043, 'lineno_corr': 1976}",旅に出てから初めて行きたい場所が妻と一致したよ。,
69408,mp2010_09,2596,2127,,,unmatched,evo,"{'text': '市长被金钱蒙蔽了双眼，做出了犯罪的行径。', 'filebase': 'mp2010_09', 'lineno': 2596, 'lineno_corr': 2127}",市長が金目当てで犯罪に手を染めちまうとはねぇ。,
69409,mp2010_09,2598,2139,,,unmatched,evo,"{'text': '希望这片地区不要因此陷入一片混乱才好……', 'filebase': 'mp2010_09', 'lineno': 2598, 'lineno_corr': 2139}",これから地方全体で混乱にならなきゃいいが……,
69410,mp2010_09,2600,2103,,,unmatched,evo,"{'text': '女神啊……请给予我们指引吧……', 'filebase': 'mp2010_09', 'lineno': 2600, 'lineno_corr': 2103}",女神よ……我らを導きたまえ……,
69411,mp2010_09,2608,2127,,,unmatched,evo,"{'text': '市长被金钱蒙蔽了双眼，做出了犯罪的行径。', 'filebase': 'mp2010_09', 'lineno': 2608, 'lineno_corr': 2127}",市長が金目当てで犯罪に手を染めちまうとはねぇ。,
69412,mp2010_09,2610,2139,,,unmatched,evo,"{'text': '希望这片地区不要因此陷入一片混乱才好……', 'filebase': 'mp2010_09', 'lineno': 2610, 'lineno_corr': 2139}",これから地方全体で混乱にならなきゃいいが……,
69413,mp2010_09,2622,2163,,,unmatched,evo,"{'text': '说起来，这里的市长平时很忙，很少来教会里看看呢。', 'filebase': 'mp2010_09', 'lineno': 2622, 'lineno_corr': 2163}",そういや、ここの市長って忙しいとかであんまり教会には顔出さないんだよなァ。,
69414,mp2010_09,2633,2193,,,unmatched,evo,"{'text': '祈求所有人都能受到女神的祝福……', 'filebase': 'mp2010_09', 'lineno': 2633, 'lineno_corr': 2193}",皆に女神の祝福があらんことを……,
69415,mp2010_09,2635,2205,,,unmatched,evo,"{'text': '……呼，一天终于结束了。今天的观光客还是和往常一样多啊。', 'filebase': 'mp2010_09', 'lineno': 2635, 'lineno_corr': 2205}",……ふう、ようやく１日が終わったな。今日もあいかわらず観光客だらけだったぜ。,
69416,mp2010_09,2637,2253,,,unmatched,evo,"{'text': '市长会非常高兴吧，不过他是不是忘了一件很重要的事情呢。', 'filebase': 'mp2010_09', 'lineno': 2637, 'lineno_corr': 2253}",市長さんは大喜びかもしれんが何か大切なものを忘れちまってないかねぇ。,
69417,mp2010_09,2645,2241,,,unmatched,evo,"{'text': '今天的观光客还是和往常一样多啊。', 'filebase': 'mp2010_09', 'lineno': 2645, 'lineno_corr': 2241}",今日もあいかわらず観光客だらけだったぜ。,
69418,mp2010_09,2647,2253,,,unmatched,evo,"{'text': '市长会非常高兴吧，不过他是不是忘了一件很重要的事情呢。', 'filebase': 'mp2010_09', 'lineno': 2647, 'lineno_corr': 2253}",市長さんは大喜びかもしれんが何か大切なものを忘れちまってないかねぇ。,
69419,mp2010_09,2661,2283,,,unmatched,evo,"{'text': '多亏了导力器，很多事情做起来都变得很方便了……', 'filebase': 'mp2010_09', 'lineno': 2661, 'lineno_corr': 2283}",オーブメントのおかげで世の中どんどん便利になっていくよなァ……,
69420,mp2010_09,2663,2295,,,unmatched,evo,"{'text': '不过自从飞行船被发明以来，卢安的港口就变得非常冷清了。', 'filebase': 'mp2010_09', 'lineno': 2663, 'lineno_corr': 2295}",飛行船が発明されてからルーアンの港はさっぱりサビれちまった。,
69421,mp2010_09,2665,2307,,,unmatched,evo,"{'text': '七耀教会在如今的世界也渐渐变成了一座被人们遗忘的雕像。', 'filebase': 'mp2010_09', 'lineno': 2665, 'lineno_corr': 2307}",七耀教会も今の世の中にどんどん置いてきぼりにされちまってる。,
69422,mp2010_09,2667,2343,,,unmatched,evo,"{'text': '我只希望卢安的市民至少不要忘记对爱德斯女神的信仰……', 'filebase': 'mp2010_09', 'lineno': 2667, 'lineno_corr': 2343}",せめてルーアン市民のみんなには女神への信仰を忘れてほしくないぜ……,
69423,mp2010_09,2675,2343,,,unmatched,evo,"{'text': '我只希望卢安的市民至少不要忘记对爱德斯女神的信仰……', 'filebase': 'mp2010_09', 'lineno': 2675, 'lineno_corr': 2343}",せめてルーアン市民のみんなには女神への信仰を忘れてほしくないぜ……,
69424,mp2010_09,2689,2421,,,unmatched,evo,"{'text': '如今来这里的人当中，观光客人数要比本地居民多很多。', 'filebase': 'mp2010_09', 'lineno': 2689, 'lineno_corr': 2421}",今じゃ、ここへ来るのは地元の連中より観光客のほうが多いんだ。,
69425,mp2010_09,2691,2385,,,unmatched,evo,"{'text': '其中也有没礼貌的家伙。做弥撒的时候吵吵闹闹的。', 'filebase': 'mp2010_09', 'lineno': 2691, 'lineno_corr': 2385}",中にはマナーの悪いやつもいてね。ミサの時間にはしゃいだりしやがる。,
